id,ivr_test_index,annotator,word_index,word,start_s,end_s
ivr-hi-0054,54,ann1,3,पसंदीदा,2.002,2.747
ivr-hi-0054,54,ann1,4,कलाकार,2.846,3.463
ivr-hi-0054,54,ann2,0,हाँ,0.069,0.359
ivr-hi-0054,54,ann2,1,जी,0.357,0.657
ivr-hi-0054,54,ann2,2,मेरी,1.419,1.889
ivr-hi-0054,54,ann2,3,पसंदीदा,2.043,2.833
ivr-hi-0054,54,ann2,4,कलाकार,2.835,3.505
ivr-hi-0055,55,ann1,0,मुझे,0.007,0.537
ivr-hi-0055,55,ann1,1,जिला,0.534,1.064
ivr-hi-0055,55,ann1,2,सुबर्णपुर,1.062,1.972
ivr-hi-0055,55,ann1,3,में,2.683,3.183
ivr-hi-0055,55,ann1,4,ससुल्क,3.604,4.394
ivr-hi-0055,55,ann1,5,टीका,4.554,4.984
ivr-hi-0055,55,ann1,6,कहाँ,4.989,5.359
ivr-hi-0055,55,ann1,7,मिल,5.361,5.681
ivr-hi-0055,55,ann1,8,सकता,5.675,6.165
ivr-hi-0055,55,ann1,9,है,6.153,6.493
ivr-hi-0055,55,ann2,0,मुझे,0.0,0.54
ivr-hi-0055,55,ann2,1,जिला,0.541,1.031
ivr-hi-0055,55,ann2,2,सुबर्णपुर,1.034,1.974
ivr-hi-0055,55,ann2,3,में,2.669,3.189
ivr-hi-0055,55,ann2,4,ससुल्क,3.597,4.467
ivr-hi-0055,55,ann2,5,टीका,4.547,4.957
ivr-hi-0055,55,ann2,6,कहाँ,4.954,5.404
ivr-hi-0055,55,ann2,7,मिल,5.396,5.706
ivr-hi-0055,55,ann2,8,सकता,5.71,6.16
ivr-hi-0055,55,ann2,9,है,6.16,6.5
ivr-hi-0056,56,ann1,0,पूरे,0.024,0.204
ivr-hi-0056,56,ann1,1,साल,0.205,0.475
ivr-hi-0056,56,ann1,2,मे,0.475,0.615
ivr-hi-0056,56,ann1,3,लगभग,0.616,1.026
ivr-hi-0056,56,ann2,0,पूरे,0.022,0.142
ivr-hi-0056,56,ann2,1,साल,0.145,0.345
ivr-hi-0056,56,ann2,2,मे,0.343,0.503
ivr-hi-0056,56,ann2,3,लगभग,0.551,1.011
ivr-hi-0057,57,ann1,0,समुदाय,0.001,0.411
ivr-hi-0057,57,ann1,1,ने,0.41,0.751
ivr-hi-0057,57,ann1,2,हमारे,1.034,1.564
ivr-hi-0057,57,ann2,0,समुदाय,0.0,0.42
ivr-hi-0057,57,ann2,1,ने,0.418,0.658
ivr-hi-0057,57,ann2,2,हमारे,1.062,1.522
ivr-hi-0058,58,ann1,0,जीवन,0.035,0.405
ivr-hi-0058,58,ann1,1,के,0.404,0.514
ivr-hi-0058,58,ann1,2,ज़रूरी,0.512,0.912
ivr-hi-0058,58,ann1,3,उद्देश्य,0.91,1.55
ivr-hi-0058,58,ann1,4,और,1.946,2.216
ivr-hi-0058,58,ann2,0,जीवन,0.06,0.4
ivr-hi-0058,58,ann2,1,के,0.398,0.508
ivr-hi-0058,58,ann2,2,ज़रूरी,0.506,0.896
ivr-hi-0058,58,ann2,3,उद्देश्य,0.901,1.521
ivr-hi-0058,58,ann2,4,और,1.951,2.201
ivr-hi-0059,59,ann1,0,हिन्दी,0.008,0.635
ivr-hi-0059,59,ann1,1,पर,1.039,1.199
ivr-hi-0059,59,ann1,2,भी,1.197,1.337
ivr-hi-0059,59,ann1,3,संस्कृत,1.336,1.926
ivr-hi-0059,59,ann1,4,आदि,2.076,2.366
ivr-hi-0059,59,ann1,5,प्राचीन,2.362,2.912
ivr-hi-0059,59,ann2,0,हिन्दी,0.014,0.467
ivr-hi-0059,59,ann2,1,पर,1.022,1.112
ivr-hi-0059,59,ann2,2,भी,1.127,1.337
ivr-hi-0059,59,ann2,3,संस्कृत,1.417,1.907
ivr-hi-0059,59,ann2,4,आदि,2.072,2.322
ivr-hi-0059,59,ann2,5,प्राचीन,2.393,2.793
ivr-hi-0060,60,ann1,0,हमारे,0.009,0.389
ivr-hi-0060,60,ann1,1,गाँव,0.521,0.791
ivr-hi-0060,60,ann1,2,के,0.893,1.063
ivr-hi-0060,60,ann1,3,इस्थानीय,1.242,1.712
ivr-hi-0060,60,ann1,4,देवता,1.709,2.139
ivr-hi-0060,60,ann1,5,दूताधारी,2.418,2.948
ivr-hi-0060,60,ann1,6,बाबा,2.948,3.278
ivr-hi-0060,60,ann1,7,हैं,3.276,3.526
ivr-hi-0060,60,ann2,0,हमारे,0.039,0.449
ivr-hi-0060,60,ann2,1,गाँव,0.444,0.904
ivr-hi-0060,60,ann2,2,के,0.903,1.163
ivr-hi-0060,60,ann2,3,इस्थानीय,1.155,1.705
ivr-hi-0060,60,ann2,4,देवता,1.705,2.205
ivr-hi-0060,60,ann2,5,दूताधारी,2.398,2.978
ivr-hi-0060,60,ann2,6,बाबा,2.977,3.267
ivr-hi-0060,60,ann2,7,हैं,3.273,3.653
ivr-hi-0063,63,ann1,0,जिस,0.024,0.294
ivr-hi-0063,63,ann1,1,में,0.291,0.411
ivr-hi-0063,63,ann1,2,हम,0.407,0.527
ivr-hi-0063,63,ann1,3,लोग,0.518,0.798
ivr-hi-0063,63,ann1,4,शिमला,1.046,1.566
ivr-hi-0063,63,ann1,5,कभी,1.566,1.796
ivr-hi-0063,63,ann1,6,देहरादून,1.796,2.276
ivr-hi-0063,63,ann1,7,कभी,2.273,2.503
ivr-hi-0063,63,ann1,8,मंसूरी,2.495,3.005
ivr-hi-0063,63,ann1,9,कभी,3.492,3.742
ivr-hi-0063,63,ann1,10,दिल्ली,3.739,4.309
ivr-hi-0063,63,ann1,11,उत्तराखंड,4.949,5.719
ivr-hi-0063,63,ann1,12,यहाँ,6.278,6.548
ivr-hi-0063,63,ann1,13,की,6.551,6.701
ivr-hi-0063,63,ann1,14,ट्रिप,6.695,6.995
ivr-hi-0063,63,ann1,15,ज्यादा,7.812,8.059
ivr-hi-0063,63,ann1,16,करने,8.059,8.359
ivr-hi-0063,63,ann1,17,में,8.357,8.607
ivr-hi-0063,63,ann2,0,जिस,0.05,0.27
ivr-hi-0063,63,ann2,1,में,0.274,0.364
ivr-hi-0063,63,ann2,2,हम,0.404,0.564
ivr-hi-0063,63,ann2,3,लोग,0.579,0.759
ivr-hi-0063,63,ann2,4,शिमला,1.139,1.529
ivr-hi-0063,63,ann2,5,कभी,1.614,1.814
ivr-hi-0063,63,ann2,6,देहरादून,1.841,2.271
ivr-hi-0063,63,ann2,7,कभी,2.287,2.497
ivr-hi-0063,63,ann2,8,मंसूरी,2.506,3.006
ivr-hi-0063,63,ann2,9,कभी,3.461,3.721
ivr-hi-0063,63,ann2,10,दिल्ली,3.76,4.16
ivr-hi-0063,63,ann2,11,उत्तराखंड,4.935,5.695
ivr-hi-0063,63,ann2,12,यहाँ,6.232,6.542
ivr-hi-0063,63,ann2,13,की,6.563,6.763
ivr-hi-0063,63,ann2,14,ट्रिप,6.783,6.973
ivr-hi-0063,63,ann2,15,ज्यादा,7.808,8.008
ivr-hi-0063,63,ann2,16,करने,8.023,8.323
ivr-hi-0063,63,ann2,17,में,8.339,8.589
ivr-hi-0066,66,ann1,0,बिजनिस,0.004,0.494
ivr-hi-0066,66,ann1,1,को,0.494,0.744
ivr-hi-0066,66,ann1,2,तैयार,0.739,1.209
ivr-hi-0066,66,ann1,3,कर,1.208,1.408
ivr-hi-0066,66,ann1,4,के,1.407,1.577
ivr-hi-0066,66,ann1,5,लोग,1.576,2.016
ivr-hi-0066,66,ann1,6,अपने,2.025,2.505
ivr-hi-0066,66,ann1,7,और,3.01,3.36
ivr-hi-0066,66,ann1,8,को,3.357,3.657
ivr-hi-0066,66,ann1,9,आग्रषित,3.658,4.358
ivr-hi-0066,66,ann1,10,कर,4.367,4.567
ivr-hi-0066,66,ann1,11,रहे,4.566,4.896
ivr-hi-0066,66,ann1,12,हैं,4.898,5.148
ivr-hi-0066,66,ann2,0,बिजनिस,0.004,0.514
ivr-hi-0066,66,ann2,1,को,0.514,0.754
ivr-hi-0066,66,ann2,2,तैयार,0.749,1.219
ivr-hi-0066,66,ann2,3,कर,1.219,1.429
ivr-hi-0066,66,ann2,4,के,1.433,1.573
ivr-hi-0066,66,ann2,5,लोग,1.571,2.021
ivr-hi-0066,66,ann2,6,अपने,2.02,2.52
ivr-hi-0066,66,ann2,7,और,3.005,3.415
ivr-hi-0066,66,ann2,8,को,3.418,3.668
ivr-hi-0066,66,ann2,9,आग्रषित,3.663,4.373
ivr-hi-0066,66,ann2,10,कर,4.377,4.557
ivr-hi-0066,66,ann2,11,रहे,4.556,4.896
ivr-hi-0066,66,ann2,12,हैं,4.893,5.143
ivr-hi-0067,67,ann1,0,पसंदीदा,0.015,0.715
ivr-hi-0067,67,ann1,1,कवि,0.713,1.063
ivr-hi-0067,67,ann1,2,है,1.062,1.312
ivr-hi-0067,67,ann1,3,वो,1.311,1.551
ivr-hi-0067,67,ann1,4,मुझे,1.888,2.208
ivr-hi-0067,67,ann1,5,बहुत,2.204,2.514
ivr-hi-0067,67,ann1,6,ही,2.517,2.817
ivr-hi-0067,67,ann1,7,पसंद,2.818,3.208
ivr-hi-0067,67,ann1,8,है,3.204,3.454
ivr-hi-0067,67,ann1,9,क्योंकि,3.453,3.773
ivr-hi-0067,67,ann1,10,उसकी,3.77,4.1
ivr-hi-0067,67,ann1,11,जो,4.093,4.313
ivr-hi-0067,67,ann1,12,कविताएँ,4.31,4.88
ivr-hi-0067,67,ann1,13,हैं,4.881,5.231
ivr-hi-0067,67,ann2,0,पसंदीदा,0.057,0.707
ivr-hi-0067,67,ann2,1,कवि,0.708,1.068
ivr-hi-0067,67,ann2,2,है,1.062,1.342
ivr-hi-0067,67,ann2,3,वो,1.342,1.462
ivr-hi-0067,67,ann2,4,मुझे,1.761,2.241
ivr-hi-0067,67,ann2,5,बहुत,2.247,2.547
ivr-hi-0067,67,ann2,6,ही,2.552,2.812
ivr-hi-0067,67,ann2,7,पसंद,2.813,3.233
ivr-hi-0067,67,ann2,8,है,3.23,3.47
ivr-hi-0067,67,ann2,9,क्योंकि,3.463,3.753
ivr-hi-0067,67,ann2,10,उसकी,3.759,4.109
ivr-hi-0067,67,ann2,11,जो,4.109,4.309
ivr-hi-0067,67,ann2,12,कविताएँ,4.31,4.89
ivr-hi-0067,67,ann2,13,हैं,4.891,5.341
ivr-hi-0068,68,ann1,0,यहाँ,0.01,0.33
ivr-hi-0068,68,ann1,1,के,0.325,0.485
ivr-hi-0068,68,ann1,2,लोग,0.495,0.985
ivr-hi-0068,68,ann1,3,एक,0.98,1.3
ivr-hi-0068,68,ann1,4,खेल,1.308,1.838
ivr-hi-0068,68,ann1,5,होता,1.841,2.331
ivr-hi-0068,68,ann1,6,है,2.339,2.589
ivr-hi-0068,68,ann1,7,उसमें,2.593,2.883
ivr-hi-0068,68,ann1,8,भाग,2.872,3.172
ivr-hi-0068,68,ann1,9,लेते,3.163,3.663
ivr-hi-0068,68,ann1,10,हैं,3.661,3.951
ivr-hi-0068,68,ann1,11,और,3.94,4.28
ivr-hi-0068,68,ann1,12,अपने,4.279,4.819
ivr-hi-0068,68,ann1,13,खेल,4.813,5.263
ivr-hi-0068,68,ann1,14,को,5.286,5.536
ivr-hi-0068,68,ann1,15,कौशल,5.856,6.216
ivr-hi-0068,68,ann1,16,करने,6.22,6.6
ivr-hi-0068,68,ann1,17,के,6.608,6.788
ivr-hi-0068,68,ann1,18,लिए,6.79,7.04
ivr-hi-0068,68,ann1,19,अच्छा,7.045,7.505
ivr-hi-0068,68,ann1,20,सा,7.506,7.736
ivr-hi-0068,68,ann1,21,प्रदर्शन,7.724,8.244
ivr-hi-0068,68,ann1,22,करते,8.234,8.644
ivr-hi-0068,68,ann1,23,हैं,8.646,8.876
ivr-hi-0068,68,ann1,24,जैसे,8.865,9.155
ivr-hi-0068,68,ann1,25,ओलम्पिक,9.144,9.694
ivr-hi-0068,68,ann1,26,में,9.665,9.905
ivr-hi-0068,68,ann1,27,खेल,9.908,10.248
ivr-hi-0068,68,ann1,28,खेले,10.247,10.517
ivr-hi-0068,68,ann1,29,जाने,10.502,10.842
ivr-hi-0068,68,ann1,30,वाले,10.83,11.18
ivr-hi-0068,68,ann1,31,क्रिकेट,11.181,11.691
ivr-hi-0068,68,ann1,32,है,11.691,12.241
ivr-hi-0068,68,ann2,0,यहाँ,0.01,0.32
ivr-hi-0068,68,ann2,1,के,0.325,0.475
ivr-hi-0068,68,ann2,2,लोग,0.483,0.953
ivr-hi-0068,68,ann2,3,एक,0.956,1.296
ivr-hi-0068,68,ann2,4,खेल,1.308,1.828
ivr-hi-0068,68,ann2,5,होता,1.829,2.319
ivr-hi-0068,68,ann2,6,है,2.314,2.524
ivr-hi-0068,68,ann2,7,उसमें,2.533,2.883
ivr-hi-0068,68,ann2,8,भाग,2.897,3.197
ivr-hi-0068,68,ann2,9,लेते,3.2,3.63
ivr-hi-0068,68,ann2,10,हैं,3.637,3.947
ivr-hi-0068,68,ann2,11,और,3.94,4.29
ivr-hi-0068,68,ann2,12,अपने,4.279,4.809
ivr-hi-0068,68,ann2,13,खेल,4.801,5.261
ivr-hi-0068,68,ann2,14,को,5.25,5.51
ivr-hi-0068,68,ann2,15,कौशल,5.844,6.214
ivr-hi-0068,68,ann2,16,करने,6.22,6.6
ivr-hi-0068,68,ann2,17,के,6.608,6.798
ivr-hi-0068,68,ann2,18,लिए,6.79,7.04
ivr-hi-0068,68,ann2,19,अच्छा,7.045,7.485
ivr-hi-0068,68,ann2,20,सा,7.482,7.752
ivr-hi-0068,68,ann2,21,प्रदर्शन,7.749,8.249
ivr-hi-0068,68,ann2,22,करते,8.246,8.596
ivr-hi-0068,68,ann2,23,हैं,8.598,8.848
ivr-hi-0068,68,ann2,24,जैसे,8.84,9.13
ivr-hi-0068,68,ann2,25,ओलम्पिक,9.119,9.699
ivr-hi-0068,68,ann2,26,में,9.689,9.899
ivr-hi-0068,68,ann2,27,खेल,9.908,10.248
ivr-hi-0068,68,ann2,28,खेले,10.26,10.55
ivr-hi-0068,68,ann2,29,जाने,10.551,10.851
ivr-hi-0068,68,ann2,30,वाले,10.866,11.206
ivr-hi-0068,68,ann2,31,क्रिकेट,11.206,11.766
ivr-hi-0068,68,ann2,32,है,11.776,12.236
ivr-hi-0069,69,ann1,0,सेवाओं,0.003,0.543
ivr-hi-0069,69,ann1,1,के,0.54,0.69
ivr-hi-0069,69,ann1,2,द्वारा,0.687,1.157
ivr-hi-0069,69,ann1,3,पूरा,1.155,1.485
ivr-hi-0069,69,ann1,4,किया,1.487,1.737
ivr-hi-0069,69,ann1,5,जाता,1.734,2.134
ivr-hi-0069,69,ann1,6,है,2.136,2.316
ivr-hi-0069,69,ann1,7,सरकारी,2.318,2.828
ivr-hi-0069,69,ann1,8,सेवाओं,2.827,3.297
ivr-hi-0069,69,ann1,9,के,3.295,3.495
ivr-hi-0069,69,ann1,10,द्वारा,3.496,3.896
ivr-hi-0070,70,ann1,0,ऑस्ट्रेलिया,0.0,1.033
ivr-hi-0070,70,ann1,1,जपान,1.031,1.873
ivr-hi-0070,70,ann1,2,चाइना,2.075,2.851
ivr-hi-0070,70,ann1,3,फ़्रांस,2.866,3.638
ivr-hi-0070,70,ann1,4,इंडिया,3.7,4.283
ivr-hi-0070,70,ann2,0,ऑस्ट्रेलिया,0.02,1.06
ivr-hi-0070,70,ann2,1,जपान,1.06,1.88
ivr-hi-0070,70,ann2,2,चाइना,2.079,2.859
ivr-hi-0070,70,ann2,3,फ़्रांस,2.854,3.664
ivr-hi-0070,70,ann2,4,इंडिया,3.666,4.246
ivr-hi-0071,71,ann1,0,उतना,0.107,0.537
ivr-hi-0071,71,ann1,1,पढ़ाई,0.542,0.922
ivr-hi-0071,71,ann1,2,का,0.918,1.228
ivr-hi-0071,71,ann1,3,उतनी,1.53,1.9
ivr-hi-0071,71,ann1,4,पढ़ाई,1.895,2.205
ivr-hi-0071,71,ann1,5,मे,2.208,2.408
ivr-hi-0071,71,ann1,6,गुणवत्ता,2.406,2.886
ivr-hi-0071,71,ann1,7,नही,2.885,3.235
ivr-hi-0071,71,ann1,8,है,3.23,3.49
ivr-hi-0071,71,ann1,9,जितनी,3.492,3.882
ivr-hi-0071,71,ann1,10,अन्य,4.22,4.74
ivr-hi-0071,71,ann1,11,जो,4.743,4.993
ivr-hi-0071,71,ann1,12,कॉलेज,4.986,5.386
ivr-hi-0071,71,ann1,13,वगैरा,5.385,5.795
ivr-hi-0071,71,ann1,14,मे,5.791,6.011
ivr-hi-0071,71,ann1,15,है,6.014,6.264
ivr-hi-0071,71,ann2,0,उतना,0.08,0.468
ivr-hi-0071,71,ann2,1,पढ़ाई,0.492,0.822
ivr-hi-0071,71,ann2,2,का,0.84,1.14
ivr-hi-0071,71,ann2,3,उतनी,1.489,1.789
ivr-hi-0071,71,ann2,4,पढ़ाई,1.803,2.103
ivr-hi-0071,71,ann2,5,मे,2.116,2.336
ivr-hi-0071,71,ann2,6,गुणवत्ता,2.346,2.816
ivr-hi-0071,71,ann2,7,नही,2.899,3.189
ivr-hi-0071,71,ann2,8,है,3.22,3.48
ivr-hi-0071,71,ann2,9,जितनी,3.494,3.834
ivr-hi-0071,71,ann2,10,अन्य,4.176,4.536
ivr-hi-0071,71,ann2,11,जो,4.561,4.811
ivr-hi-0071,71,ann2,12,कॉलेज,4.821,5.221
ivr-hi-0071,71,ann2,13,वगैरा,5.329,5.629
ivr-hi-0071,71,ann2,14,मे,5.645,5.925
ivr-hi-0071,71,ann2,15,है,5.934,6.284
ivr-hi-0072,72,ann1,0,जैसे,0.012,0.412
ivr-hi-0072,72,ann1,1,कि,0.411,0.641
ivr-hi-0072,72,ann1,2,हम,0.644,0.974
ivr-hi-0072,72,ann1,3,जानते,1.349,1.879
ivr-hi-0072,72,ann1,4,ही,1.894,2.144
ivr-hi-0072,72,ann1,5,हैं,2.14,2.44
ivr-hi-0072,72,ann1,6,आज,2.439,2.769
ivr-hi-0072,72,ann1,7,कल,2.778,2.968
ivr-hi-0072,72,ann1,8,अंग्रेजी,2.961,3.501
ivr-hi-0072,72,ann1,9,भाषा,3.503,3.953
ivr-hi-0072,72,ann1,10,को,3.949,4.169
ivr-hi-0072,72,ann1,11,काफ़ी,4.607,4.887
ivr-hi-0072,72,ann1,12,महत्वपूर्णता,4.886,5.796
ivr-hi-0072,72,ann1,13,दी,5.814,6.014
ivr-hi-0072,72,ann1,14,जाती,6.037,6.407
ivr-hi-0072,72,ann1,15,है,6.409,6.659
ivr-hi-0072,72,ann2,0,जैसे,0.012,0.452
ivr-hi-0072,72,ann2,1,कि,0.444,0.654
ivr-hi-0072,72,ann2,2,हम,0.657,1.017
ivr-hi-0072,72,ann2,3,जानते,1.335,1.855
ivr-hi-0072,72,ann2,4,ही,1.854,2.124
ivr-hi-0072,72,ann2,5,हैं,2.12,2.44
ivr-hi-0072,72,ann2,6,आज,2.439,2.779
ivr-hi-0072,72,ann2,7,कल,2.778,2.948
ivr-hi-0072,72,ann2,8,अंग्रेजी,2.938,3.508
ivr-hi-0072,72,ann2,9,भाषा,3.503,3.963
ivr-hi-0072,72,ann2,10,को,3.962,4.182
ivr-hi-0072,72,ann2,11,काफ़ी,4.534,4.904
ivr-hi-0072,72,ann2,12,महत्वपूर्णता,4.903,5.803
ivr-hi-0072,72,ann2,13,दी,5.804,6.004
ivr-hi-0072,72,ann2,14,जाती,5.997,6.457
ivr-hi-0072,72,ann2,15,है,6.469,6.719
ivr-hi-0073,73,ann1,0,और,0.007,0.387
ivr-hi-0073,73,ann1,1,अगर,0.389,0.719
ivr-hi-0073,73,ann1,2,यदि,0.723,1.073
ivr-hi-0073,73,ann1,3,हमें,1.073,1.463
ivr-hi-0073,73,ann1,4,इसके,2.448,2.808
ivr-hi-0073,73,ann1,5,लिए,2.806,3.026
ivr-hi-0073,73,ann1,6,कोई,3.018,3.218
ivr-hi-0073,73,ann1,7,तकनीक,3.213,3.683
ivr-hi-0073,73,ann1,8,अगर,3.686,3.966
ivr-hi-0073,73,ann1,9,बुनाई,3.97,4.39
ivr-hi-0073,73,ann1,10,के,4.386,4.526
ivr-hi-0073,73,ann1,11,लिए,4.524,4.734
ivr-hi-0073,73,ann1,12,प्रोजेक्ट,4.727,5.087
ivr-hi-0073,73,ann1,13,पर,5.086,5.236
ivr-hi-0073,73,ann1,14,काम,5.24,5.49
ivr-hi-0073,73,ann1,15,करना,5.484,5.804
ivr-hi-0073,73,ann1,16,हो,5.802,6.052
ivr-hi-0073,73,ann1,17,तो,6.311,6.351
ivr-hi-0073,73,ann1,18,इसमें,6.347,6.647
ivr-hi-0073,73,ann1,19,हमारी,6.64,7.04
ivr-hi-0073,73,ann1,20,तकनीकियाँ,7.039,7.659
ivr-hi-0073,73,ann1,21,रहेगी,7.658,8.218
ivr-hi-0073,73,ann2,0,और,0.047,0.417
ivr-hi-0073,73,ann2,1,अगर,0.413,0.713
ivr-hi-0073,73,ann2,2,यदि,0.698,1.038
ivr-hi-0073,73,ann2,3,हमें,1.04,1.49
ivr-hi-0073,73,ann2,4,इसके,2.452,2.752
ivr-hi-0073,73,ann2,5,लिए,2.75,3.01
ivr-hi-0073,73,ann2,6,कोई,3.002,3.212
ivr-hi-0073,73,ann2,7,तकनीक,3.205,3.685
ivr-hi-0073,73,ann2,8,अगर,3.686,4.006
ivr-hi-0073,73,ann2,9,बुनाई,4.005,4.365
ivr-hi-0073,73,ann2,10,के,4.369,4.499
ivr-hi-0073,73,ann2,11,लिए,4.499,4.719
ivr-hi-0073,73,ann2,12,प्रोजेक्ट,4.719,5.079
ivr-hi-0073,73,ann2,13,पर,5.077,5.207
ivr-hi-0073,73,ann2,14,काम,5.199,5.469
ivr-hi-0073,73,ann2,15,करना,5.468,5.778
ivr-hi-0073,73,ann2,16,हो,5.769,6.019
ivr-hi-0073,73,ann2,17,तो,6.311,6.351
ivr-hi-0073,73,ann2,18,इसमें,6.347,6.627
ivr-hi-0073,73,ann2,19,हमारी,6.616,6.996
ivr-hi-0073,73,ann2,20,तकनीकियाँ,6.998,7.578
ivr-hi-0073,73,ann2,21,रहेगी,7.584,8.224
ivr-hi-0075,75,ann1,0,मेरा,0.029,0.389
ivr-hi-0075,75,ann1,1,पसंदीदा,0.387,1.037
ivr-hi-0075,75,ann1,2,खेल,1.052,1.442
ivr-hi-0075,75,ann1,3,बास्केटबॉल,1.44,2.2
ivr-hi-0075,75,ann1,4,है,2.197,2.447
ivr-hi-0075,75,ann1,5,और,2.78,3.08
ivr-hi-0075,75,ann1,6,मैं,3.077,3.247
ivr-hi-0075,75,ann1,7,इसे,3.24,3.51
ivr-hi-0075,75,ann1,8,इसलिए,3.517,3.847
ivr-hi-0075,75,ann1,9,पसंद,3.854,4.174
ivr-hi-0075,75,ann1,10,करती,4.181,4.541
ivr-hi-0075,75,ann1,11,हूँ,4.539,4.789
ivr-hi-0075,75,ann1,12,क्योंकि,5.01,5.33
ivr-hi-0075,75,ann1,13,बास्केटबॉल,5.337,6.047
ivr-hi-0075,75,ann1,14,खेलने,6.043,6.463
ivr-hi-0075,75,ann1,15,से,6.452,6.632
ivr-hi-0075,75,ann1,16,शरीर,6.626,7.016
ivr-hi-0075,75,ann1,17,ऊर्जावान,7.025,7.595
ivr-hi-0075,75,ann1,18,बनता,7.577,7.977
ivr-hi-0075,75,ann1,19,है,7.966,8.216
ivr-hi-0075,75,ann1,20,मांसपेशियाँ,8.58,9.22
ivr-hi-0075,75,ann1,21,अच्छी,9.234,9.574
ivr-hi-0075,75,ann1,22,होती,9.572,10.012
ivr-hi-0075,75,ann1,23,हैं,10.002,10.322
ivr-hi-0075,75,ann2,0,मेरा,0.07,0.39
ivr-hi-0075,75,ann2,1,पसंदीदा,0.387,1.017
ivr-hi-0075,75,ann2,2,खेल,1.021,1.431
ivr-hi-0075,75,ann2,3,बास्केटबॉल,1.42,2.22
ivr-hi-0075,75,ann2,4,है,2.218,2.468
ivr-hi-0075,75,ann2,5,और,2.78,3.11
ivr-hi-0075,75,ann2,6,मैं,3.107,3.277
ivr-hi-0075,75,ann2,7,इसे,3.271,3.561
ivr-hi-0075,75,ann2,8,इसलिए,3.568,3.858
ivr-hi-0075,75,ann2,9,पसंद,3.854,4.164
ivr-hi-0075,75,ann2,10,करती,4.181,4.521
ivr-hi-0075,75,ann2,11,हूँ,4.509,4.759
ivr-hi-0075,75,ann2,12,क्योंकि,5.0,5.33
ivr-hi-0075,75,ann2,13,बास्केटबॉल,5.327,6.047
ivr-hi-0075,75,ann2,14,खेलने,6.053,6.473
ivr-hi-0075,75,ann2,15,से,6.473,6.623
ivr-hi-0075,75,ann2,16,शरीर,6.616,7.006
ivr-hi-0075,75,ann2,17,ऊर्जावान,7.005,7.565
ivr-hi-0075,75,ann2,18,बनता,7.557,7.987
ivr-hi-0075,75,ann2,19,है,7.987,8.237
ivr-hi-0075,75,ann2,20,मांसपेशियाँ,8.549,9.229
ivr-hi-0075,75,ann2,21,अच्छी,9.224,9.574
ivr-hi-0075,75,ann2,22,होती,9.571,10.041
ivr-hi-0075,75,ann2,23,हैं,10.053,10.303
ivr-hi-0076,76,ann1,0,पिक्चर,0.019,0.429
ivr-hi-0076,76,ann1,1,को,0.421,0.701
ivr-hi-0076,76,ann1,2,और,0.958,1.228
ivr-hi-0076,76,ann1,3,मैं,1.216,1.406
ivr-hi-0076,76,ann1,4,यह,1.412,1.692
ivr-hi-0076,76,ann1,5,अपने,1.691,1.961
ivr-hi-0076,76,ann1,6,परिवार,1.96,2.4
ivr-hi-0076,76,ann1,7,के,2.404,2.594
ivr-hi-0076,76,ann1,8,संग,2.6,2.88
ivr-hi-0076,76,ann1,9,पिक्चर,2.868,3.238
ivr-hi-0076,76,ann1,10,देखना,3.23,3.54
ivr-hi-0076,76,ann1,11,ज्यादा,3.529,3.909
ivr-hi-0076,76,ann1,12,पसंद,3.91,4.26
ivr-hi-0076,76,ann1,13,करती,4.252,4.582
ivr-hi-0076,76,ann1,14,हूँ,4.592,4.842
ivr-hi-0076,76,ann1,15,और,5.088,5.268
ivr-hi-0076,76,ann1,16,जब,5.253,5.463
ivr-hi-0076,76,ann1,17,भी,5.46,5.58
ivr-hi-0076,76,ann1,18,कभी,5.584,5.854
ivr-hi-0076,76,ann1,19,पिक्चर,5.852,6.152
ivr-hi-0076,76,ann1,20,लगती,6.151,6.461
ivr-hi-0076,76,ann1,21,है,6.451,6.671
ivr-hi-0076,76,ann1,22,तो,6.668,6.758
ivr-hi-0076,76,ann1,23,अपने,6.75,7.03
ivr-hi-0076,76,ann1,24,परिवार,7.008,7.418
ivr-hi-0076,76,ann1,25,वालो,7.432,7.732
ivr-hi-0076,76,ann1,26,के,7.731,7.871
ivr-hi-0076,76,ann1,27,साथ,7.865,8.165
ivr-hi-0076,76,ann1,28,वहाँ,8.154,8.464
ivr-hi-0076,76,ann1,29,जाकर,8.454,8.814
ivr-hi-0076,76,ann1,30,पिक्चर,8.815,9.315
ivr-hi-0076,76,ann1,31,जरूर,9.497,9.887
ivr-hi-0076,76,ann1,32,देखती,9.879,10.279
ivr-hi-0076,76,ann1,33,हूँ,10.271,10.432
ivr-hi-0076,76,ann2,0,पिक्चर,0.008,0.428
ivr-hi-0076,76,ann2,1,को,0.421,0.671
ivr-hi-0076,76,ann2,2,और,0.958,1.218
ivr-hi-0076,76,ann2,3,मैं,1.216,1.456
ivr-hi-0076,76,ann2,4,यह,1.443,1.653
ivr-hi-0076,76,ann2,5,अपने,1.65,1.93
ivr-hi-0076,76,ann2,6,परिवार,1.929,2.399
ivr-hi-0076,76,ann2,7,के,2.404,2.584
ivr-hi-0076,76,ann2,8,संग,2.579,2.879
ivr-hi-0076,76,ann2,9,पिक्चर,2.889,3.209
